date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:47:56	360/360	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:41:16%20GMT	https://dappersa.co.za/assets/img/shape/5.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shape/5.webp	(from https://dappersa.co.za/index-two.html)
18:47:57	672/672	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:40:25%20GMT	https://dappersa.co.za/assets/img/icons/1.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/icons/1.webp	(from https://dappersa.co.za/index-two.html)
18:47:57	442/442	---M--	200	added ('OK')	image/webp	date:Thu,%2022%20Dec%202022%2016:24:31%20GMT	https://dappersa.co.za/assets/img/icons/2.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/icons/2.webp	(from https://dappersa.co.za/index-two.html)
18:47:57	696/696	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:40:27%20GMT	https://dappersa.co.za/assets/img/icons/3.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/icons/3.webp	(from https://dappersa.co.za/index-two.html)
18:47:58	498/498	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:40:28%20GMT	https://dappersa.co.za/assets/img/icons/4.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/icons/4.webp	(from https://dappersa.co.za/index-two.html)
18:47:58	1686/1686	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:41:17%20GMT	https://dappersa.co.za/assets/img/shape/6.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shape/6.webp	(from https://dappersa.co.za/index-two.html)
18:47:59	1748/1748	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:41:18%20GMT	https://dappersa.co.za/assets/img/shape/7.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shape/7.webp	(from https://dappersa.co.za/index-two.html)
18:47:59	834/834	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:41:19%20GMT	https://dappersa.co.za/assets/img/shape/8.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shape/8.webp	(from https://dappersa.co.za/index-two.html)
18:47:59	2266/2266	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:41:23%20GMT	https://dappersa.co.za/assets/img/shape/9.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shape/9.webp	(from https://dappersa.co.za/index-two.html)
18:48:00	152/152	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:48:08%20GMT	https://dappersa.co.za/assets/img/testimonial/1.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/testimonial/1.webp	(from https://dappersa.co.za/index-two.html)
18:48:00	152/152	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:48:08%20GMT	https://dappersa.co.za/assets/img/testimonial/2.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/testimonial/2.webp	(from https://dappersa.co.za/index-two.html)
18:48:01	1134/1134	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:48:22%20GMT	https://dappersa.co.za/assets/img/shop/three-column/1.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/three-column/1.webp	(from https://dappersa.co.za/shop-three-columns.html)
18:48:01	1134/1134	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:48:22%20GMT	https://dappersa.co.za/assets/img/shop/three-column/2.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/three-column/2.webp	(from https://dappersa.co.za/shop-three-columns.html)
18:48:02	1134/1134	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:48:22%20GMT	https://dappersa.co.za/assets/img/shop/three-column/3.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/three-column/3.webp	(from https://dappersa.co.za/shop-three-columns.html)
18:48:02	1134/1134	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:48:22%20GMT	https://dappersa.co.za/assets/img/shop/three-column/4.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/three-column/4.webp	(from https://dappersa.co.za/shop-three-columns.html)
18:48:02	1134/1134	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:48:22%20GMT	https://dappersa.co.za/assets/img/shop/three-column/5.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/three-column/5.webp	(from https://dappersa.co.za/shop-three-columns.html)
18:48:03	1134/1134	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:48:23%20GMT	https://dappersa.co.za/assets/img/shop/three-column/6.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/three-column/6.webp	(from https://dappersa.co.za/shop-three-columns.html)
18:48:03	1144/1144	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:41:27%20GMT	https://dappersa.co.za/assets/img/shop/list-1.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/list-1.webp	(from https://dappersa.co.za/shop-three-columns.html)
18:48:03	1144/1144	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:41:27%20GMT	https://dappersa.co.za/assets/img/shop/list-2.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/list-2.webp	(from https://dappersa.co.za/shop-three-columns.html)
18:48:03	1144/1144	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:41:27%20GMT	https://dappersa.co.za/assets/img/shop/list-3.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/list-3.webp	(from https://dappersa.co.za/shop-three-columns.html)
18:48:04	1144/1144	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:41:28%20GMT	https://dappersa.co.za/assets/img/shop/list-4.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/list-4.webp	(from https://dappersa.co.za/shop-three-columns.html)
18:48:04	1144/1144	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:41:28%20GMT	https://dappersa.co.za/assets/img/shop/list-5.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/list-5.webp	(from https://dappersa.co.za/shop-three-columns.html)
18:48:04	1144/1144	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2006:49:08%20GMT	https://dappersa.co.za/assets/img/shop/list-6.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/list-6.webp	(from https://dappersa.co.za/shop-three-columns.html)
18:48:05	1742/1742	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2007:13:28%20GMT	https://dappersa.co.za/assets/img/shop/product-single/2.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/product-single/2.webp	(from https://dappersa.co.za/single-normal-product.html)
18:48:05	1742/1742	---M--	200	added ('OK')	image/webp	date:Thu,%2022%20Dec%202022%2018:37:05%20GMT	https://dappersa.co.za/assets/img/shop/product-single/3.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/product-single/3.webp	(from https://dappersa.co.za/single-normal-product.html)
18:48:05	1742/1742	---M--	200	added ('OK')	image/webp	date:Thu,%2022%20Dec%202022%2018:37:09%20GMT	https://dappersa.co.za/assets/img/shop/product-single/4.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/product-single/4.webp	(from https://dappersa.co.za/single-normal-product.html)
18:48:06	1742/1742	---M--	200	added ('OK')	image/webp	date:Thu,%2022%20Dec%202022%2018:37:05%20GMT	https://dappersa.co.za/assets/img/shop/product-single/5.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/product-single/5.webp	(from https://dappersa.co.za/single-normal-product.html)
18:48:06	274/274	---M--	200	added ('OK')	image/webp	date:Thu,%2022%20Dec%202022%2018:37:31%20GMT	https://dappersa.co.za/assets/img/shop/product-single/nav-1.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/product-single/nav-1.webp	(from https://dappersa.co.za/single-normal-product.html)
18:48:06	274/274	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2006:57:17%20GMT	https://dappersa.co.za/assets/img/shop/product-single/nav-2.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/product-single/nav-2.webp	(from https://dappersa.co.za/single-normal-product.html)
18:48:07	274/274	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:48:21%20GMT	https://dappersa.co.za/assets/img/shop/product-single/nav-3.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/product-single/nav-3.webp	(from https://dappersa.co.za/single-normal-product.html)
18:48:07	274/274	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:48:21%20GMT	https://dappersa.co.za/assets/img/shop/product-single/nav-4.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/product-single/nav-4.webp	(from https://dappersa.co.za/single-normal-product.html)
18:48:07	274/274	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:48:22%20GMT	https://dappersa.co.za/assets/img/shop/product-single/nav-5.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/product-single/nav-5.webp	(from https://dappersa.co.za/single-normal-product.html)
18:48:08	96/96	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:48:21%20GMT	https://dappersa.co.za/assets/img/shop/product-single/group1.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/product-single/group1.webp	(from https://dappersa.co.za/single-group-product.html)
18:48:08	96/96	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:48:21%20GMT	https://dappersa.co.za/assets/img/shop/product-single/group2.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/shop/product-single/group2.webp	(from https://dappersa.co.za/single-group-product.html)
18:48:09	1072/1072	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:40:03%20GMT	https://dappersa.co.za/assets/img/blog/1.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/1.webp	(from https://dappersa.co.za/blog.html)
18:48:09	1072/1072	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:40:04%20GMT	https://dappersa.co.za/assets/img/blog/2.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/2.webp	(from https://dappersa.co.za/blog.html)
18:48:10	1072/1072	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2007:46:52%20GMT	https://dappersa.co.za/assets/img/blog/3.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/3.webp	(from https://dappersa.co.za/blog.html)
18:48:10	1072/1072	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2007:04:52%20GMT	https://dappersa.co.za/assets/img/blog/4.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/4.webp	(from https://dappersa.co.za/blog.html)
18:48:10	1072/1072	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:40:05%20GMT	https://dappersa.co.za/assets/img/blog/5.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/5.webp	(from https://dappersa.co.za/blog.html)
18:48:11	1072/1072	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2007:46:57%20GMT	https://dappersa.co.za/assets/img/blog/6.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/6.webp	(from https://dappersa.co.za/blog.html)
18:48:11	1072/1072	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2007:04:53%20GMT	https://dappersa.co.za/assets/img/blog/7.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/7.webp	(from https://dappersa.co.za/blog-left-sidebar.html)
18:48:11	1072/1072	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:40:07%20GMT	https://dappersa.co.za/assets/img/blog/8.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/8.webp	(from https://dappersa.co.za/blog-left-sidebar.html)
18:48:12	198/198	---M--	200	added ('OK')	image/webp	date:Thu,%2022%20Dec%202022%2016:23:46%20GMT	https://dappersa.co.za/assets/img/blog/s1.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/s1.webp	(from https://dappersa.co.za/blog-left-sidebar.html)
18:48:12	198/198	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:40:17%20GMT	https://dappersa.co.za/assets/img/blog/s2.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/s2.webp	(from https://dappersa.co.za/blog-left-sidebar.html)
18:48:12	198/198	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:40:19%20GMT	https://dappersa.co.za/assets/img/blog/s3.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/s3.webp	(from https://dappersa.co.za/blog-left-sidebar.html)
18:48:12	198/198	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2007:47:57%20GMT	https://dappersa.co.za/assets/img/blog/s4.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/s4.webp	(from https://dappersa.co.za/blog-left-sidebar.html)
18:48:13	2304/2304	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:40:15%20GMT	https://dappersa.co.za/assets/img/blog/details1.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/details1.webp	(from https://dappersa.co.za/blog-details-no-sidebar.html)
18:48:13	922/922	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2006:46:35%20GMT	https://dappersa.co.za/assets/img/icons/quote2.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/icons/quote2.webp	(from https://dappersa.co.za/blog-details-no-sidebar.html)
18:48:13	1140/1140	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2007:05:16%20GMT	https://dappersa.co.za/assets/img/blog/details2.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/details2.webp	(from https://dappersa.co.za/blog-details-no-sidebar.html)
18:48:14	222/222	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:40:08%20GMT	https://dappersa.co.za/assets/img/blog/author1.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/author1.webp	(from https://dappersa.co.za/blog-details-no-sidebar.html)
18:48:14	222/222	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:40:10%20GMT	https://dappersa.co.za/assets/img/blog/author2.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/author2.webp	(from https://dappersa.co.za/blog-details-no-sidebar.html)
18:48:14	222/222	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20Dec%202022%2010:40:11%20GMT	https://dappersa.co.za/assets/img/blog/author3.webp	C:/My%20Web%20Sites/Dapper/dappersa.co.za/assets/img/blog/author3.webp	(from https://dappersa.co.za/blog-details-no-sidebar.html)
